0,147987726392863;0,147987726392863;-0,142687861811368;0,404170613666198;0,462250236050619;0,337489434769875;0,0943419709971561;0,521797135215634;0,0934288075866809;0,44782941488582;-0,30566206227854;0,391533776686077;0,159681267404336;0,150958932005023;0,428262443048928;-0,235152412173476;0,0183160226805998
-0,237388469645519;-0,237388469645519;0,407867373612718;-0,208326515620073;0,0446812812327503;-0,584174764572797;-0,354401245880119;-0,532078490067133;0,0713775321817637;-0,074525098029415;-0,220938047030246;0,832682504838818;0,400959939683404;-0,401942571139864;0,446904652935934;-0,158801359949566;-0,10210496968457
-0,377503126765587;-0,377503126765587;0,0420198393404286;-0,647672468446838;0,117769682363469;0,112204250768727;-0,0915153034036425;-0,491395724312308;-0,0378020907695317;-0,166628015465666;-0,592210679793081;-0,573959683373869;0,162324104156403;-0,355413781000718;-0,0464632038818281;-0,518752646630644;-0,0862056406499239
-0,185643413389566;-0,185643413389566;-0,126518959071858;0,430514802434346;-0,708058945662844;-0,0639672814463787;0,549349089841409;-0,0449398610852808;0,345626976044579;-0,869574985254409;-0,0832194184376019;0,173050791713101;-0,315101372412387;-0,0829517796621938;-0,615799332481313;0,688220914250177;-0,0456421130772953
0,295676491285628;0,295676491285628;-0,019792696178889;0,423640659431476;-0,116855383573392;0,175949270630682;-0,116635157505203;0,0454764899666946;0,528889857612738;0,624273341440001;0,265583307077878;-0,0822475895035474;0,299713236197038;0,42678150119069;0,0529331479203308;0,263575070354107;0,0125619564381486
-0,0923331213784077;-0,0923331213784077;0,443617798664659;0,212591699781475;-0,179654949055688;-0,650085915008288;-0,0168986144373236;0,222514442462143;0,242630424766583;-0,73819244645262;0,566577755601074;-0,0875948485876462;-0,11744211180457;0,380657484547168;0,18911360466663;-0,211698834144825;-0,527051520370884
-0,199006701348706;-0,199006701348706;0,384352827503682;-0,325349072411474;-0,220709649798942;-0,112447756182068;0,176416820972324;-0,360089202150982;-0,308741018889826;-0,471079398274239;-0,360058768025821;-0,53940582768472;0,0214407335499583;0,302542904003682;-0,19797539865659;-0,488937234022926;0,0930009517441103
-0,0655177464608938;-0,0655177464608938;0,104760904580731;0,186321259278419;0,249051581514856;0,689144169947;-0,110950864248115;-0,295021626299184;0,379714728265021;0,239280244367734;-0,432252031300546;0,618674614491064;0,0353143833666294;-0,233752810075836;-0,349009244051197;0,0521982244378297;0,0437690562185922
-0,132422236562513;-0,132422236562513;0,153030758193963;-0,237810387963559;-0,315804511397626;-0,37246395842753;0,0826236371796648;0,0489231349389784;-0,525011860316561;-0,368710532995671;0,153932767639516;-0,328061566825609;0,243415382296228;-0,261095456120847;0,104880481711794;-0,264119984547876;-0,547885833614869
0,337694690820989;0,337694690820989;0,599166789889006;0,576456202900301;0,514215543936974;-0,306928907528073;-0,169761298649207;0,403271222893637;0,00985014703673695;-0,525990760889119;-0,187924387463078;-0,254914959476993;0,300778409981293;0,349516039419315;-0,294229763766379;0,330453841188122;0,010044921340001
-0,4751226816357;-0,4751226816357;-0,396035483476295;0,374387574895243;0,0769111086568034;-0,171212866829239;-0,500498036167306;-0,380583885903757;-0,511488781987249;-0,267949239720835;-0,107875755855983;-0,411688423608209;-0,582889208480019;-0,0381600863536597;0,517610790363223;-0,487158647686585;-0,0450600309647816
